year,countyfips,statefips,hel8,wcount,pfuel,lnp,pgt,bt,till,gt
2012,45035,45,0,2,3.8257372,*,*,*,*,*
2012,45029,45,0,2,3.8257372,*,*,*,*,*
2012,46105,46,1,4,3.7157471,*,*,*,*,*
2012,46041,46,1,4,3.7157471,*,*,*,*,*
2012,46137,46,1,4,3.7157471,*,*,*,*,*
2012,46031,46,1,4,3.7157471,*,*,*,*,*
2012,46021,46,0,4,3.7157471,*,*,*,*,*
2012,46013,46,0,4,3.7157471,*,*,*,*,*
2012,46013,46,0,4,3.7157471,*,*,*,*,*
2012,46013,46,0,4,3.7157471,*,*,*,*,*
2012,46013,46,0,4,3.7157471,*,*,*,*,*
2012,46013,46,0,4,3.7157471,*,*,*,*,*
2012,46107,46,0,4,3.7157471,*,*,*,*,*
2012,46045,46,0,4,3.7157471,*,*,*,*,*
2012,46107,46,0,4,3.7157471,*,*,*,*,*
2012,46013,46,0,4,3.7157471,*,*,*,*,*
2012,46013,46,0,4,3.7157471,*,*,*,*,*
2012,46021,46,0,4,3.7157471,*,*,*,*,*
2012,46049,46,0,4,3.7157471,*,*,*,*,*
2012,46049,46,0,4,3.7157471,*,*,*,*,*
2012,46049,46,0,4,3.7157471,*,*,*,*,*
2012,46115,46,0,4,3.7157471,*,*,*,*,*
2012,46115,46,0,4,3.7157471,*,*,*,*,*
2012,46029,46,0,4,3.7157471,*,*,*,*,*
2012,46109,46,0,4,3.7157471,*,*,*,*,*
2012,46039,46,0,4,3.7157471,*,*,*,*,*
2012,46109,46,0,4,3.7157471,*,*,*,*,*
2012,46039,46,0,4,3.7157471,*,*,*,*,*
2012,46109,46,0,4,3.7157471,*,*,*,*,*
2012,46051,46,0,4,3.7157471,*,*,*,*,*
2012,46109,46,0,4,3.7157471,*,*,*,*,*
2012,46057,46,0,4,3.7157471,*,*,*,*,*
2012,46091,46,0,4,3.7157471,*,*,*,*,*
2012,46109,46,0,4,3.7157471,*,*,*,*,*
2012,46051,46,0,4,3.7157471,*,*,*,*,*
2012,46057,46,0,4,3.7157471,*,*,*,*,*
2012,46051,46,0,4,3.7157471,*,*,*,*,*
2012,46051,46,0,4,3.7157471,*,*,*,*,*
2012,46039,46,0,4,3.7157471,*,*,*,*,*
2012,46039,46,0,4,3.7157471,*,*,*,*,*
2012,46025,46,0,4,3.7157471,*,*,*,*,*
2012,46025,46,0,4,3.7157471,*,*,*,*,*
2012,46057,46,0,4,3.7157471,*,*,*,*,*
2012,46037,46,0,4,3.7157471,*,*,*,*,*
2012,46039,46,0,4,3.7157471,*,*,*,*,*
2012,46057,46,0,4,3.7157471,*,*,*,*,*
2012,46029,46,0,4,3.7157471,*,*,*,*,*
2012,46025,46,0,4,3.7157471,*,*,*,*,*
2012,46109,46,0,4,3.7157471,*,*,*,*,*
2012,46051,46,0,4,3.7157471,*,*,*,*,*
2012,46091,46,0,4,3.7157471,*,*,*,*,*
2012,46029,46,0,4,3.7157471,*,*,*,*,*
2012,46025,46,0,4,3.7157471,*,*,*,*,*
2012,46051,46,0,4,3.7157471,*,*,*,*,*
2012,46039,46,0,4,3.7157471,*,*,*,*,*
2012,46109,46,0,4,3.7157471,*,*,*,*,*
2012,46109,46,0,4,3.7157471,*,*,*,*,*
2012,46117,46,1,4,3.7157471,*,*,*,*,*
2012,46005,46,0,4,3.7157471,*,*,*,*,*
2012,46069,46,0,4,3.7157471,*,*,*,*,*
2012,46005,46,0,4,3.7157471,*,*,*,*,*
2012,46059,46,0,4,3.7157471,*,*,*,*,*
2012,46015,46,0,4,3.7157471,*,*,*,*,*
2012,46005,46,0,4,3.7157471,*,*,*,*,*
2012,46005,46,0,4,3.7157471,*,*,*,*,*
2012,46065,46,0,4,3.7157471,*,*,*,*,*
2012,46005,46,0,4,3.7157471,*,*,*,*,*
2012,46003,46,0,4,3.7157471,*,*,*,*,*
2012,46005,46,0,4,3.7157471,*,*,*,*,*
2012,46073,46,0,4,3.7157471,*,*,*,*,*
2012,46015,46,0,4,3.7157471,*,*,*,*,*
2012,46003,46,0,4,3.7157471,*,*,*,*,*
2012,46015,46,0,4,3.7157471,*,*,*,*,*
2012,46015,46,0,4,3.7157471,*,*,*,*,*
2012,46005,46,0,4,3.7157471,*,*,*,*,*
2012,46015,46,0,4,3.7157471,*,*,*,*,*
2012,46017,46,0,4,3.7157471,*,*,*,*,*
2012,46065,46,0,4,3.7157471,*,*,*,*,*
2012,46059,46,0,4,3.7157471,*,*,*,*,*
2012,46069,46,0,4,3.7157471,*,*,*,*,*
2012,46101,46,0,4,3.7157471,*,*,*,*,*
2012,46061,46,0,4,3.7157471,*,*,*,*,*
2012,46077,46,0,4,3.7157471,*,*,*,*,*
2012,46099,46,0,4,3.7157471,*,*,*,*,*
2012,46101,46,0,4,3.7157471,*,*,*,*,*
2012,46099,46,0,4,3.7157471,*,*,*,*,*
2012,46111,46,0,4,3.7157471,*,*,*,*,*
2012,46099,46,0,4,3.7157471,*,*,*,*,*
2012,46097,46,0,4,3.7157471,*,*,*,*,*
2012,46035,46,0,4,3.7157471,*,*,*,*,*
2012,46087,46,0,4,3.7157471,*,*,*,*,*
2012,46079,46,0,4,3.7157471,*,*,*,*,*
2012,46087,46,0,4,3.7157471,*,*,*,*,*
2012,46011,46,0,4,3.7157471,*,*,*,*,*
2012,46011,46,0,4,3.7157471,*,*,*,*,*
2012,46011,46,0,4,3.7157471,*,*,*,*,*
2012,46099,46,0,4,3.7157471,*,*,*,*,*
2012,46035,46,0,4,3.7157471,*,*,*,*,*
2012,46087,46,0,4,3.7157471,*,*,*,*,*
2012,46011,46,0,4,3.7157471,*,*,*,*,*
2012,46011,46,0,4,3.7157471,*,*,*,*,*
2012,46035,46,0,4,3.7157471,*,*,*,*,*
2012,46011,46,0,4,3.7157471,*,*,*,*,*
2012,46079,46,0,4,3.7157471,*,*,*,*,*
2012,46079,46,0,4,3.7157471,*,*,*,*,*
2012,46087,46,0,4,3.7157471,*,*,*,*,*
2012,46061,46,0,4,3.7157471,*,*,*,*,*
2012,46101,46,0,4,3.7157471,*,*,*,*,*
2012,46087,46,0,4,3.7157471,*,*,*,*,*
2012,46011,46,0,4,3.7157471,*,*,*,*,*
2012,46053,46,0,4,3.7157471,*,*,*,*,*
2012,46085,46,1,4,3.7157471,*,*,*,*,*
2012,46053,46,0,4,3.7157471,*,*,*,*,*
2012,46053,46,0,4,3.7157471,*,*,*,*,*
2012,46095,46,1,4,3.7157471,*,*,*,*,*
2012,46123,46,1,4,3.7157471,*,*,*,*,*
2012,46085,46,1,4,3.7157471,*,*,*,*,*
2012,46123,46,1,4,3.7157471,*,*,*,*,*
2012,46085,46,1,4,3.7157471,*,*,*,*,*
2012,46123,46,1,4,3.7157471,*,*,*,*,*
2012,46023,46,0,4,3.7157471,*,*,*,*,*
2012,46127,46,0,4,3.7157471,*,*,*,*,*
2012,46009,46,0,4,3.7157471,*,*,*,*,*
2012,46023,46,0,4,3.7157471,*,*,*,*,*
2012,46125,46,0,4,3.7157471,*,*,*,*,*
2012,46125,46,0,4,3.7157471,*,*,*,*,*
2012,46125,46,0,4,3.7157471,*,*,*,*,*
2012,46067,46,0,4,3.7157471,*,*,*,*,*
2012,46125,46,0,4,3.7157471,*,*,*,*,*
2012,46125,46,0,4,3.7157471,*,*,*,*,*
2012,46127,46,0,4,3.7157471,*,*,*,*,*
2012,46125,46,0,4,3.7157471,*,*,*,*,*
2012,46135,46,0,4,3.7157471,*,*,*,*,*
2012,46127,46,0,4,3.7157471,*,*,*,*,*
2012,46023,46,0,4,3.7157471,*,*,*,*,*
2012,46023,46,0,4,3.7157471,*,*,*,*,*
2012,46135,46,0,4,3.7157471,*,*,*,*,*
2012,46067,46,0,4,3.7157471,*,*,*,*,*
2012,46009,46,0,4,3.7157471,*,*,*,*,*
2012,46083,46,0,4,3.7157471,*,*,*,*,*
2012,46125,46,0,4,3.7157471,*,*,*,*,*
2012,46009,46,0,4,3.7157471,*,*,*,*,*
2012,46043,46,0,4,3.7157471,*,*,*,*,*
2012,46127,46,0,4,3.7157471,*,*,*,*,*
2012,46027,46,0,4,3.7157471,*,*,*,*,*
2012,46027,46,0,4,3.7157471,*,*,*,*,*
2012,46135,46,0,4,3.7157471,*,*,*,*,*
2012,46043,46,0,4,3.7157471,*,*,*,*,*
2012,46067,46,0,4,3.7157471,*,*,*,*,*
2012,46067,46,0,4,3.7157471,*,*,*,*,*
2012,46043,46,0,4,3.7157471,*,*,*,*,*
2012,46125,46,0,4,3.7157471,*,*,*,*,*
2012,46043,46,0,4,3.7157471,*,*,*,*,*
2012,46023,46,0,4,3.7157471,*,*,*,*,*
2012,46067,46,0,4,3.7157471,*,*,*,*,*
2012,46083,46,0,4,3.7157471,*,*,*,*,*
2012,46023,46,0,4,3.7157471,*,*,*,*,*
2012,46083,46,0,4,3.7157471,*,*,*,*,*
2012,46023,46,0,4,3.7157471,*,*,*,*,*
2012,46083,46,0,4,3.7157471,*,*,*,*,*
2012,46083,46,0,4,3.7157471,*,*,*,*,*
2012,47131,47,1,7,3.7157471,*,*,*,*,*
2012,47131,47,1,7,3.7157471,*,*,*,*,*
2012,47131,47,1,7,3.7157471,*,*,*,*,*
2012,47045,47,0,7,3.7157471,*,*,*,*,*
2012,47131,47,1,7,3.7157471,*,*,*,*,*
2012,47131,47,1,7,3.7157471,*,*,*,*,*
2012,47017,47,1,7,3.7157471,*,*,*,*,*
2012,47079,47,1,7,3.7157471,*,*,*,*,*
2012,47183,47,1,7,3.7157471,*,*,*,*,*
2012,47053,47,1,7,3.7157471,*,*,*,*,*
2012,47183,47,1,7,3.7157471,*,*,*,*,*
2012,47047,47,1,7,3.7157471,*,*,*,*,*
2012,47033,47,1,7,3.7157471,*,*,*,*,*
2012,47109,47,1,7,3.7157471,*,*,*,*,*
2012,47079,47,1,7,3.7157471,*,*,*,*,*
2012,47053,47,1,7,3.7157471,*,*,*,*,*
2012,47113,47,1,7,3.7157471,*,*,*,*,*
2012,47183,47,1,7,3.7157471,*,*,*,*,*
2012,47079,47,1,7,3.7157471,*,*,*,*,*
2012,47079,47,1,7,3.7157471,*,*,*,*,*
2012,47023,47,1,7,3.7157471,*,*,*,*,*
2012,47023,47,1,7,3.7157471,*,*,*,*,*
2012,47109,47,1,7,3.7157471,*,*,*,*,*
2012,47183,47,1,7,3.7157471,*,*,*,*,*
2012,47183,47,1,7,3.7157471,*,*,*,*,*
2012,47047,47,1,7,3.7157471,*,*,*,*,*
2012,47079,47,1,7,3.7157471,*,*,*,*,*
2012,47071,47,1,7,3.7157471,*,*,*,*,*
2012,47181,47,1,7,3.7157471,*,*,*,*,*
2012,47147,47,1,7,3.7157471,*,*,*,*,*
2012,47147,47,1,7,3.7157471,*,*,*,*,*
2012,47043,47,1,7,3.7157471,*,*,*,*,*
2012,47147,47,1,7,3.7157471,*,*,*,*,*
2012,47187,47,1,7,3.7157471,*,*,*,*,*
2012,47165,47,1,7,3.7157471,*,*,*,*,*
2012,47015,47,1,7,3.7157471,*,*,*,*,*
2012,47165,47,1,7,3.7157471,*,*,*,*,*
2012,47103,47,1,7,3.7157471,*,*,*,*,*
2012,47027,47,1,7,3.7157471,*,*,*,*,*
2012,47027,47,1,7,3.7157471,*,*,*,*,*
2012,47103,47,1,7,3.7157471,*,*,*,*,*
2012,47103,47,1,7,3.7157471,*,*,*,*,*
2012,47111,47,1,7,3.7157471,*,*,*,*,*
2012,47027,47,1,7,3.7157471,*,*,*,*,*
2012,47031,47,1,7,3.7157471,*,*,*,*,*
2012,47051,47,0,7,3.7157471,*,*,*,*,*
2012,47061,47,1,7,3.7157471,*,*,*,*,*
2012,47185,47,1,7,3.7157471,*,*,*,*,*
2012,47031,47,1,7,3.7157471,*,*,*,*,*
2012,47035,47,1,7,3.7157471,*,*,*,*,*
2012,47051,47,0,7,3.7157471,*,*,*,*,*
2012,47133,47,1,7,3.7157471,*,*,*,*,*
2012,47179,47,0,7,3.7157471,*,*,*,*,*
2012,47011,47,0,7,3.7157471,*,*,*,*,*
2012,47093,47,1,7,3.7157471,*,*,*,*,*
2012,47091,47,0,7,3.7157471,*,*,*,*,*
2012,47107,47,1,7,3.7157471,*,*,*,*,*
2012,47145,47,1,7,3.7157471,*,*,*,*,*
2012,47121,47,0,7,3.7157471,*,*,*,*,*
2012,47179,47,0,7,3.7157471,*,*,*,*,*
2012,47025,47,1,7,3.7157471,*,*,*,*,*
2012,48195,48,1,1,3.7061362,*,*,*,*,*
2012,48369,48,1,1,3.7061362,*,*,*,*,*
2012,48117,48,1,1,3.7061362,*,*,*,*,*
2012,48341,48,1,1,3.7061362,*,*,*,*,*
2012,48117,48,1,1,3.7061362,*,*,*,*,*
2012,48069,48,0,1,3.7061362,*,*,*,*,*
2012,48369,48,1,1,3.7061362,*,*,*,*,*
2012,48341,48,1,1,3.7061362,*,*,*,*,*
2012,48111,48,1,1,3.7061362,*,*,*,*,*
2012,48117,48,1,1,3.7061362,*,*,*,*,*
2012,48195,48,1,1,3.7061362,*,*,*,*,*
2012,48069,48,0,1,3.7061362,*,*,*,*,*
2012,48369,48,1,1,3.7061362,*,*,*,*,*
2012,48421,48,1,1,3.7061362,*,*,*,*,*
2012,48369,48,1,1,3.7061362,*,*,*,*,*
2012,48357,48,0,1,3.7061362,*,*,*,*,*
2012,48069,48,0,1,3.7061362,*,*,*,*,*
2012,48117,48,1,1,3.7061362,*,*,*,*,*
2012,48233,48,1,1,3.7061362,*,*,*,*,*
2012,48189,48,0,1,3.7061362,*,*,*,*,*
2012,48485,48,0,1,3.7061362,*,*,*,*,*
2012,48353,48,0,1,3.7061362,*,*,*,*,*
2012,48093,48,0,1,3.7061362,*,*,*,*,*
2012,48277,48,0,1,3.7061362,*,*,*,*,*
2012,48217,48,0,1,3.7061362,*,*,*,*,*
2012,48099,48,0,1,3.7061362,*,*,*,*,*
2012,48027,48,0,1,3.7061362,*,*,*,*,*
2012,48145,48,0,1,3.7061362,*,*,*,*,*
2012,48309,48,0,1,3.7061362,*,*,*,*,*
2012,48491,48,0,1,3.7061362,*,*,*,*,*
2012,48491,48,0,1,3.7061362,*,*,*,*,*
2012,48147,48,0,1,3.7061362,*,*,*,*,*
2012,48097,48,0,1,3.7061362,*,*,*,*,*
2012,48145,48,0,1,3.7061362,*,*,*,*,*
2012,48139,48,0,1,3.7061362,*,*,*,*,*
2012,48491,48,0,1,3.7061362,*,*,*,*,*
2012,48159,48,0,1,3.7061362,*,*,*,*,*
2012,48223,48,0,1,3.7061362,*,*,*,*,*
2012,48041,48,0,1,3.7061362,*,*,*,*,*
2012,48473,48,0,1,3.7061362,*,*,*,*,*
2012,48141,48,1,1,3.7061362,*,*,*,*,*
2012,48463,48,1,1,3.7061362,*,*,*,*,*
2012,48463,48,1,1,3.7061362,*,*,*,*,*
2012,48451,48,1,1,3.7061362,*,*,*,*,*
2012,48325,48,0,1,3.7061362,*,*,*,*,*
2012,48175,48,0,1,3.7061362,*,*,*,*,*
2012,48325,48,0,1,3.7061362,*,*,*,*,*
2012,48187,48,0,1,3.7061362,*,*,*,*,*
2012,48325,48,0,1,3.7061362,*,*,*,*,*
2012,48287,48,0,1,3.7061362,*,*,*,*,*
2012,48051,48,0,1,3.7061362,*,*,*,*,*
2012,48149,48,0,1,3.7061362,*,*,*,*,*
2012,48325,48,0,1,3.7061362,*,*,*,*,*
2012,48055,48,0,1,3.7061362,*,*,*,*,*
2012,48325,48,0,1,3.7061362,*,*,*,*,*
2012,48177,48,0,1,3.7061362,*,*,*,*,*
2012,48477,48,0,1,3.7061362,*,*,*,*,*
2012,48391,48,0,1,3.7061362,*,*,*,*,*
2012,48469,48,0,1,3.7061362,*,*,*,*,*
2012,48469,48,0,1,3.7061362,*,*,*,*,*
2012,48239,48,0,1,3.7061362,*,*,*,*,*
2012,48481,48,0,1,3.7061362,*,*,*,*,*
2012,48163,48,1,1,3.7061362,*,*,*,*,*
2012,48163,48,1,1,3.7061362,*,*,*,*,*
2012,48163,48,1,1,3.7061362,*,*,*,*,*
2012,48297,48,0,1,3.7061362,*,*,*,*,*
2012,48163,48,1,1,3.7061362,*,*,*,*,*
2012,48163,48,1,1,3.7061362,*,*,*,*,*
2012,48061,48,1,1,3.7061362,*,*,*,*,*
2012,51153,51,1,-2,3.8257372,*,*,*,*,*
2012,51165,51,1,-2,3.8257372,*,*,*,*,*
2012,51139,51,1,-2,3.8257372,*,*,*,*,*
2012,51165,51,1,-2,3.8257372,*,*,*,*,*
2012,51165,51,1,-2,3.8257372,*,*,*,*,*
2012,51043,51,1,-2,3.8257372,*,*,*,*,*
2012,51165,51,1,-2,3.8257372,*,*,*,*,*
2012,51061,51,1,-2,3.8257372,*,*,*,*,*
2012,51165,51,1,-2,3.8257372,*,*,*,*,*
2012,51061,51,1,-2,3.8257372,*,*,*,*,*
2012,51165,51,1,-2,3.8257372,*,*,*,*,*
2012,51165,51,1,-2,3.8257372,*,*,*,*,*
2012,51165,51,1,-2,3.8257372,*,*,*,*,*
2012,51015,51,1,-2,3.8257372,*,*,*,*,*
2012,51015,51,1,-2,3.8257372,*,*,*,*,*
2012,51015,51,1,-2,3.8257372,*,*,*,*,*
2012,51011,51,1,-2,3.8257372,*,*,*,*,*
2012,51147,51,1,-2,3.8257372,*,*,*,*,*
2012,51049,51,1,-2,3.8257372,*,*,*,*,*
2012,51019,51,1,-2,3.8257372,*,*,*,*,*
2012,51177,51,0,-2,3.8257372,*,*,*,*,*
2012,51007,51,1,-2,3.8257372,*,*,*,*,*
2012,51101,51,0,-2,3.8257372,*,*,*,*,*
2012,51133,51,0,-2,3.8257372,*,*,*,*,*
2012,51057,51,0,-2,3.8257372,*,*,*,*,*
2012,51159,51,0,-2,3.8257372,*,*,*,*,*
2012,51115,51,0,-2,3.8257372,*,*,*,*,*
2012,51193,51,0,-2,3.8257372,*,*,*,*,*
2012,51133,51,0,-2,3.8257372,*,*,*,*,*
2012,51167,51,1,-2,3.8257372,*,*,*,*,*
2012,51035,51,1,-2,3.8257372,*,*,*,*,*
2012,51185,51,1,-2,3.8257372,*,*,*,*,*
2012,51077,51,1,-2,3.8257372,*,*,*,*,*
2012,51167,51,1,-2,3.8257372,*,*,*,*,*
2012,51197,51,1,-2,3.8257372,*,*,*,*,*
2012,51173,51,1,-2,3.8257372,*,*,*,*,*
2012,51111,51,1,-2,3.8257372,*,*,*,*,*
2012,51067,51,1,-2,3.8257372,*,*,*,*,*
2012,51141,51,1,-2,3.8257372,*,*,*,*,*
2012,51067,51,1,-2,3.8257372,*,*,*,*,*
2012,51037,51,1,-2,3.8257372,*,*,*,*,*
2012,51181,51,0,-2,3.8257372,*,*,*,*,*
2012,51175,51,0,-2,3.8257372,*,*,*,*,*
2012,53061,53,0,-4,3.9924312,*,*,*,*,*
2012,53057,53,0,-4,3.9924312,*,*,*,*,*
2012,53073,53,0,-4,3.9924312,*,*,*,*,*
2012,53005,53,1,-4,3.9924312,*,*,*,*,*
2012,53077,53,0,-4,3.9924312,*,*,*,*,*
2012,53077,53,0,-4,3.9924312,*,*,*,*,*
2012,53019,53,0,-4,3.9924312,*,*,*,*,*
2012,53021,53,1,-4,3.9924312,*,*,*,*,*
2012,53021,53,1,-4,3.9924312,*,*,*,*,*
2012,53021,53,1,-4,3.9924312,*,*,*,*,*
2012,53001,53,0,-4,3.9924312,*,*,*,*,*
2012,53025,53,1,-4,3.9924312,*,*,*,*,*
2012,53025,53,1,-4,3.9924312,*,*,*,*,*
2012,55005,55,0,-3,3.7157471,*,*,*,*,*
2012,55095,55,0,-3,3.7157471,*,*,*,*,*
2012,55005,55,0,-3,3.7157471,*,*,*,*,*
2012,55017,55,1,-3,3.7157471,*,*,*,*,*
2012,55013,55,0,-3,3.7157471,*,*,*,*,*
2012,55017,55,1,-3,3.7157471,*,*,*,*,*
2012,55095,55,0,-3,3.7157471,*,*,*,*,*
2012,55005,55,0,-3,3.7157471,*,*,*,*,*
2012,55017,55,1,-3,3.7157471,*,*,*,*,*
2012,55005,55,0,-3,3.7157471,*,*,*,*,*
2012,55017,55,1,-3,3.7157471,*,*,*,*,*
2012,55005,55,0,-3,3.7157471,*,*,*,*,*
2012,55113,55,0,-3,3.7157471,*,*,*,*,*
2012,55013,55,0,-3,3.7157471,*,*,*,*,*
2012,55005,55,0,-3,3.7157471,*,*,*,*,*
2012,55019,55,0,-3,3.7157471,*,*,*,*,*
2012,55073,55,0,-3,3.7157471,*,*,*,*,*
2012,55119,55,0,-3,3.7157471,*,*,*,*,*
2012,55073,55,0,-3,3.7157471,*,*,*,*,*
2012,55003,55,0,-3,3.7157471,*,*,*,*,*
2012,55119,55,0,-3,3.7157471,*,*,*,*,*
2012,55073,55,0,-3,3.7157471,*,*,*,*,*
2012,55073,55,0,-3,3.7157471,*,*,*,*,*
2012,55073,55,0,-3,3.7157471,*,*,*,*,*
2012,55099,55,0,-3,3.7157471,*,*,*,*,*
2012,55019,55,0,-3,3.7157471,*,*,*,*,*
2012,55073,55,0,-3,3.7157471,*,*,*,*,*
2012,55019,55,0,-3,3.7157471,*,*,*,*,*
2012,55019,55,0,-3,3.7157471,*,*,*,*,*
2012,55073,55,0,-3,3.7157471,*,*,*,*,*
2012,55073,55,0,-3,3.7157471,*,*,*,*,*
2012,55073,55,0,-3,3.7157471,*,*,*,*,*
2012,55019,55,0,-3,3.7157471,*,*,*,*,*
2012,55119,55,0,-3,3.7157471,*,*,*,*,*
2012,55083,55,0,-3,3.7157471,*,*,*,*,*
2012,55067,55,0,-3,3.7157471,*,*,*,*,*
2012,55083,55,0,-3,3.7157471,*,*,*,*,*
2012,55075,55,0,-3,3.7157471,*,*,*,*,*
2012,55075,55,0,-3,3.7157471,*,*,*,*,*
2012,55083,55,0,-3,3.7157471,*,*,*,*,*
2012,55115,55,0,-3,3.7157471,*,*,*,*,*
2012,55083,55,0,-3,3.7157471,*,*,*,*,*
2012,55115,55,0,-3,3.7157471,*,*,*,*,*
2012,55083,55,0,-3,3.7157471,*,*,*,*,*
2012,55109,55,1,-3,3.7157471,*,*,*,*,*
2012,55035,55,1,-3,3.7157471,*,*,*,*,*
2012,55081,55,1,-3,3.7157471,*,*,*,*,*
2012,55063,55,1,-3,3.7157471,*,*,*,*,*
2012,55109,55,1,-3,3.7157471,*,*,*,*,*
2012,55033,55,1,-3,3.7157471,*,*,*,*,*
2012,55063,55,1,-3,3.7157471,*,*,*,*,*
2012,55091,55,1,-3,3.7157471,*,*,*,*,*
2012,55033,55,1,-3,3.7157471,*,*,*,*,*
2012,55033,55,1,-3,3.7157471,*,*,*,*,*
2012,55093,55,1,-3,3.7157471,*,*,*,*,*
2012,55081,55,1,-3,3.7157471,*,*,*,*,*
2012,55081,55,1,-3,3.7157471,*,*,*,*,*
2012,55109,55,1,-3,3.7157471,*,*,*,*,*
2012,55091,55,1,-3,3.7157471,*,*,*,*,*
2012,55063,55,1,-3,3.7157471,*,*,*,*,*
2012,55121,55,1,-3,3.7157471,*,*,*,*,*
2012,55121,55,1,-3,3.7157471,*,*,*,*,*
2012,55033,55,1,-3,3.7157471,*,*,*,*,*
2012,55053,55,1,-3,3.7157471,*,*,*,*,*
2012,55109,55,1,-3,3.7157471,*,*,*,*,*
2012,55081,55,1,-3,3.7157471,*,*,*,*,*
2012,55091,55,1,-3,3.7157471,*,*,*,*,*
2012,55093,55,1,-3,3.7157471,*,*,*,*,*
2012,55063,55,1,-3,3.7157471,*,*,*,*,*
2012,55121,55,1,-3,3.7157471,*,*,*,*,*
2012,55081,55,1,-3,3.7157471,*,*,*,*,*
2012,55081,55,1,-3,3.7157471,*,*,*,*,*
2012,55081,55,1,-3,3.7157471,*,*,*,*,*
2012,55035,55,1,-3,3.7157471,*,*,*,*,*
2012,55033,55,1,-3,3.7157471,*,*,*,*,*
2012,55035,55,1,-3,3.7157471,*,*,*,*,*
2012,55121,55,1,-3,3.7157471,*,*,*,*,*
2012,55121,55,1,-3,3.7157471,*,*,*,*,*
2012,55081,55,1,-3,3.7157471,*,*,*,*,*
2012,55081,55,1,-3,3.7157471,*,*,*,*,*
2012,55011,55,1,-3,3.7157471,*,*,*,*,*
2012,55097,55,0,-3,3.7157471,*,*,*,*,*
2012,55057,55,1,-3,3.7157471,*,*,*,*,*
2012,55077,55,0,-3,3.7157471,*,*,*,*,*
2012,55135,55,0,-3,3.7157471,*,*,*,*,*
2012,55001,55,0,-3,3.7157471,*,*,*,*,*
2012,55141,55,0,-3,3.7157471,*,*,*,*,*
2012,55135,55,0,-3,3.7157471,*,*,*,*,*
2012,55141,55,0,-3,3.7157471,*,*,*,*,*
2012,55135,55,0,-3,3.7157471,*,*,*,*,*
2012,55057,55,1,-3,3.7157471,*,*,*,*,*
2012,55077,55,0,-3,3.7157471,*,*,*,*,*
2012,55097,55,0,-3,3.7157471,*,*,*,*,*
2012,55137,55,0,-3,3.7157471,*,*,*,*,*
2012,55135,55,0,-3,3.7157471,*,*,*,*,*
2012,55097,55,0,-3,3.7157471,*,*,*,*,*
2012,55047,55,0,-3,3.7157471,*,*,*,*,*
2012,55141,55,0,-3,3.7157471,*,*,*,*,*
2012,55135,55,0,-3,3.7157471,*,*,*,*,*
2012,55039,55,0,-3,3.7157471,*,*,*,*,*
2012,55139,55,0,-3,3.7157471,*,*,*,*,*
2012,55039,55,0,-3,3.7157471,*,*,*,*,*
2012,55015,55,0,-3,3.7157471,*,*,*,*,*
2012,55039,55,0,-3,3.7157471,*,*,*,*,*
2012,55039,55,0,-3,3.7157471,*,*,*,*,*
2012,55071,55,0,-3,3.7157471,*,*,*,*,*
2012,55071,55,0,-3,3.7157471,*,*,*,*,*
2012,55071,55,0,-3,3.7157471,*,*,*,*,*
2012,55039,55,0,-3,3.7157471,*,*,*,*,*
2012,55071,55,0,-3,3.7157471,*,*,*,*,*
2012,55117,55,1,-3,3.7157471,*,*,*,*,*
2012,55139,55,0,-3,3.7157471,*,*,*,*,*
2012,55087,55,0,-3,3.7157471,*,*,*,*,*
2012,55087,55,0,-3,3.7157471,*,*,*,*,*
2012,55117,55,1,-3,3.7157471,*,*,*,*,*
2012,55061,55,0,-3,3.7157471,*,*,*,*,*
2012,55117,55,1,-3,3.7157471,*,*,*,*,*
2012,55039,55,0,-3,3.7157471,*,*,*,*,*
2012,55117,55,1,-3,3.7157471,*,*,*,*,*
2012,55071,55,0,-3,3.7157471,*,*,*,*,*
2012,55009,55,0,-3,3.7157471,*,*,*,*,*
2012,55039,55,0,-3,3.7157471,*,*,*,*,*
2012,55071,55,0,-3,3.7157471,*,*,*,*,*
2012,55029,55,0,-3,3.7157471,*,*,*,*,*
2012,55039,55,0,-3,3.7157471,*,*,*,*,*
2012,55039,55,0,-3,3.7157471,*,*,*,*,*
2012,55015,55,0,-3,3.7157471,*,*,*,*,*
2012,55087,55,0,-3,3.7157471,*,*,*,*,*
2012,55117,55,1,-3,3.7157471,*,*,*,*,*
2012,55015,55,0,-3,3.7157471,*,*,*,*,*
2012,55139,55,0,-3,3.7157471,*,*,*,*,*
2012,55015,55,0,-3,3.7157471,*,*,*,*,*
2012,55061,55,0,-3,3.7157471,*,*,*,*,*
2012,55015,55,0,-3,3.7157471,*,*,*,*,*
2012,55043,55,1,-3,3.7157471,*,*,*,*,*
2012,55111,55,1,-3,3.7157471,*,*,*,*,*
2012,55049,55,1,-3,3.7157471,*,*,*,*,*
2012,55049,55,1,-3,3.7157471,*,*,*,*,*
2012,55065,55,1,-3,3.7157471,*,*,*,*,*
2012,55023,55,1,-3,3.7157471,*,*,*,*,*
2012,55123,55,1,-3,3.7157471,*,*,*,*,*
2012,55111,55,1,-3,3.7157471,*,*,*,*,*
2012,55043,55,1,-3,3.7157471,*,*,*,*,*
2012,55111,55,1,-3,3.7157471,*,*,*,*,*
